episode,reward,epsilon
8439,2.0,0.09999999999999998
8440,8.0,0.09999999999999998
8441,-2.0,0.09999999999999998
8442,-4.0,0.09999999999999998
8443,3.0,0.09999999999999998
8444,-4.0,0.09999999999999998
8445,-12.0,0.09999999999999998
8446,-4.0,0.09999999999999998
8447,-13.0,0.09999999999999998
8448,-8.0,0.09999999999999998
8449,-6.0,0.09999999999999998
8450,-2.0,0.09999999999999998
8451,-12.0,0.09999999999999998
8452,-3.0,0.09999999999999998
8453,-8.0,0.09999999999999998
8454,-13.0,0.09999999999999998
8455,-8.0,0.09999999999999998
8456,-5.0,0.09999999999999998
8457,-15.0,0.09999999999999998
8458,1.0,0.09999999999999998
8459,-7.0,0.09999999999999998
8460,-5.0,0.09999999999999998
8461,-12.0,0.09999999999999998
8462,-4.0,0.09999999999999998
8463,-2.0,0.09999999999999998
8464,-3.0,0.09999999999999998
8465,-9.0,0.09999999999999998
8466,3.0,0.09999999999999998
8467,-8.0,0.09999999999999998
8468,-8.0,0.09999999999999998
8469,2.0,0.09999999999999998
8470,-7.0,0.09999999999999998
8471,-9.0,0.09999999999999998
8472,-8.0,0.09999999999999998
8473,-12.0,0.09999999999999998
8474,-5.0,0.09999999999999998
8475,-10.0,0.09999999999999998
8476,-8.0,0.09999999999999998
8477,-1.0,0.09999999999999998
8478,-1.0,0.09999999999999998
8479,1.0,0.09999999999999998
8480,-10.0,0.09999999999999998
8481,-6.0,0.09999999999999998
8482,4.0,0.09999999999999998
8483,-10.0,0.09999999999999998
8484,-9.0,0.09999999999999998
8485,-9.0,0.09999999999999998
8486,-1.0,0.09999999999999998
8487,-9.0,0.09999999999999998
8488,-6.0,0.09999999999999998
8489,-1.0,0.09999999999999998
8490,-13.0,0.09999999999999998
8491,-6.0,0.09999999999999998
8492,-11.0,0.09999999999999998
8493,2.0,0.09999999999999998
8494,-9.0,0.09999999999999998
8495,-3.0,0.09999999999999998
8496,-8.0,0.09999999999999998
8497,-7.0,0.09999999999999998
8498,4.0,0.09999999999999998
8499,-12.0,0.09999999999999998
8500,-7.0,0.09999999999999998
8501,-3.0,0.09999999999999998
8502,-8.0,0.09999999999999998
8503,-6.0,0.09999999999999998
8504,-12.0,0.09999999999999998
8505,-1.0,0.09999999999999998
8506,-2.0,0.09999999999999998
8507,1.0,0.09999999999999998
8508,-5.0,0.09999999999999998
8509,-6.0,0.09999999999999998
8510,-7.0,0.09999999999999998
8511,-6.0,0.09999999999999998
8512,-8.0,0.09999999999999998
8513,-5.0,0.09999999999999998
8514,8.0,0.09999999999999998
8515,-3.0,0.09999999999999998
8516,-11.0,0.09999999999999998
8517,5.0,0.09999999999999998
8518,-6.0,0.09999999999999998
8519,-14.0,0.09999999999999998
8520,-7.0,0.09999999999999998
8521,-10.0,0.09999999999999998
8522,-7.0,0.09999999999999998
8523,-4.0,0.09999999999999998
8524,-1.0,0.09999999999999998
8525,-5.0,0.09999999999999998
8526,-5.0,0.09999999999999998
8527,1.0,0.09999999999999998
8528,-10.0,0.09999999999999998
8529,-4.0,0.09999999999999998
8530,-11.0,0.09999999999999998
8531,-5.0,0.09999999999999998
8532,2.0,0.09999999999999998
8533,-9.0,0.09999999999999998
8534,-4.0,0.09999999999999998
8535,-9.0,0.09999999999999998
8536,3.0,0.09999999999999998
8537,-4.0,0.09999999999999998
8538,1.0,0.09999999999999998
8539,-6.0,0.09999999999999998
8540,-10.0,0.09999999999999998
8541,-2.0,0.09999999999999998
8542,-3.0,0.09999999999999998
8543,-5.0,0.09999999999999998
8544,-6.0,0.09999999999999998
8545,-13.0,0.09999999999999998
8546,-6.0,0.09999999999999998
8547,-4.0,0.09999999999999998
8548,-3.0,0.09999999999999998
8549,6.0,0.09999999999999998
8550,-2.0,0.09999999999999998
8551,-12.0,0.09999999999999998
8552,-6.0,0.09999999999999998
8553,-15.0,0.09999999999999998
8554,-13.0,0.09999999999999998
8555,2.0,0.09999999999999998
8556,-10.0,0.09999999999999998
8557,-11.0,0.09999999999999998
8558,-2.0,0.09999999999999998
8559,-13.0,0.09999999999999998
8560,3.0,0.09999999999999998
8561,-12.0,0.09999999999999998
8562,-5.0,0.09999999999999998
8563,-4.0,0.09999999999999998
8564,-18.0,0.09999999999999998
8565,-5.0,0.09999999999999998
8566,-4.0,0.09999999999999998
8567,-8.0,0.09999999999999998
8568,-3.0,0.09999999999999998
8569,-12.0,0.09999999999999998
8570,1.0,0.09999999999999998
8571,-7.0,0.09999999999999998
8572,-8.0,0.09999999999999998
8573,8.0,0.09999999999999998
8574,-9.0,0.09999999999999998
8575,-2.0,0.09999999999999998
8576,-5.0,0.09999999999999998
8577,4.0,0.09999999999999998
8578,-8.0,0.09999999999999998
8579,-3.0,0.09999999999999998
8580,-1.0,0.09999999999999998
8581,6.0,0.09999999999999998
8582,-10.0,0.09999999999999998
8583,-4.0,0.09999999999999998
8584,-7.0,0.09999999999999998
8585,-3.0,0.09999999999999998
8586,-5.0,0.09999999999999998
8587,-6.0,0.09999999999999998
8588,-11.0,0.09999999999999998
8589,3.0,0.09999999999999998
8590,-10.0,0.09999999999999998
8591,-1.0,0.09999999999999998
8592,-10.0,0.09999999999999998
8593,-2.0,0.09999999999999998
8594,-11.0,0.09999999999999998
8595,-1.0,0.09999999999999998
8596,-8.0,0.09999999999999998
8597,4.0,0.09999999999999998
8598,7.0,0.09999999999999998
8599,-16.0,0.09999999999999998
8600,-11.0,0.09999999999999998
8601,-1.0,0.09999999999999998
8602,-2.0,0.09999999999999998
8603,-5.0,0.09999999999999998
8604,1.0,0.09999999999999998
8605,-13.0,0.09999999999999998
8606,-3.0,0.09999999999999998
8607,-6.0,0.09999999999999998
8608,-8.0,0.09999999999999998
8609,1.0,0.09999999999999998
8610,-1.0,0.09999999999999998
8611,-11.0,0.09999999999999998
8612,-1.0,0.09999999999999998
8613,-5.0,0.09999999999999998
8614,-7.0,0.09999999999999998
8615,-12.0,0.09999999999999998
8616,-9.0,0.09999999999999998
8617,3.0,0.09999999999999998
8618,-9.0,0.09999999999999998
8619,-12.0,0.09999999999999998
8620,-4.0,0.09999999999999998
8621,1.0,0.09999999999999998
8622,-16.0,0.09999999999999998
8623,-3.0,0.09999999999999998
8624,-4.0,0.09999999999999998
8625,-7.0,0.09999999999999998
8626,-1.0,0.09999999999999998
8627,-2.0,0.09999999999999998
8628,-2.0,0.09999999999999998
8629,-1.0,0.09999999999999998
8630,5.0,0.09999999999999998
8631,-7.0,0.09999999999999998
8632,-1.0,0.09999999999999998
8633,-5.0,0.09999999999999998
8634,-11.0,0.09999999999999998
8635,-9.0,0.09999999999999998
8636,-2.0,0.09999999999999998
8637,-5.0,0.09999999999999998
8638,-1.0,0.09999999999999998
8639,-10.0,0.09999999999999998
8640,-5.0,0.09999999999999998
8641,-8.0,0.09999999999999998
8642,-10.0,0.09999999999999998
8643,-5.0,0.09999999999999998
8644,2.0,0.09999999999999998
8645,-1.0,0.09999999999999998
8646,1.0,0.09999999999999998
8647,-11.0,0.09999999999999998
8648,-14.0,0.09999999999999998
8649,-5.0,0.09999999999999998
8650,-2.0,0.09999999999999998
8651,-11.0,0.09999999999999998
8652,4.0,0.09999999999999998
8653,-12.0,0.09999999999999998
8654,-4.0,0.09999999999999998
8655,-5.0,0.09999999999999998
8656,-7.0,0.09999999999999998
8657,-10.0,0.09999999999999998
8658,-7.0,0.09999999999999998
8659,-6.0,0.09999999999999998
8660,1.0,0.09999999999999998
8661,-2.0,0.09999999999999998
8662,-5.0,0.09999999999999998
8663,-2.0,0.09999999999999998
8664,-6.0,0.09999999999999998
8665,-11.0,0.09999999999999998
8666,-7.0,0.09999999999999998
8667,-2.0,0.09999999999999998
8668,-5.0,0.09999999999999998
8669,-15.0,0.09999999999999998
8670,-7.0,0.09999999999999998
8671,-6.0,0.09999999999999998
8672,1.0,0.09999999999999998
8673,4.0,0.09999999999999998
8674,7.0,0.09999999999999998
8675,-5.0,0.09999999999999998
8676,2.0,0.09999999999999998
8677,-14.0,0.09999999999999998
8678,6.0,0.09999999999999998
8679,-3.0,0.09999999999999998
8680,-9.0,0.09999999999999998
8681,-2.0,0.09999999999999998
8682,-8.0,0.09999999999999998
8683,5.0,0.09999999999999998
8684,-5.0,0.09999999999999998
8685,-3.0,0.09999999999999998
8686,9.0,0.09999999999999998
8687,3.0,0.09999999999999998
8688,-6.0,0.09999999999999998
8689,4.0,0.09999999999999998
8690,-11.0,0.09999999999999998
8691,-4.0,0.09999999999999998
8692,-11.0,0.09999999999999998
8693,-16.0,0.09999999999999998
8694,-6.0,0.09999999999999998
8695,1.0,0.09999999999999998
8696,-2.0,0.09999999999999998
8697,-5.0,0.09999999999999998
8698,-12.0,0.09999999999999998
8699,2.0,0.09999999999999998
8700,-1.0,0.09999999999999998
8701,-3.0,0.09999999999999998
8702,4.0,0.09999999999999998
8703,4.0,0.09999999999999998
8704,-5.0,0.09999999999999998
8705,-6.0,0.09999999999999998
8706,-7.0,0.09999999999999998
8707,-5.0,0.09999999999999998
8708,-11.0,0.09999999999999998
8709,-1.0,0.09999999999999998
8710,-4.0,0.09999999999999998
8711,-6.0,0.09999999999999998
8712,-5.0,0.09999999999999998
8713,-1.0,0.09999999999999998
8714,-6.0,0.09999999999999998
8715,-1.0,0.09999999999999998
8716,1.0,0.09999999999999998
8717,-3.0,0.09999999999999998
8718,-15.0,0.09999999999999998
8719,-8.0,0.09999999999999998
8720,-3.0,0.09999999999999998
8721,-12.0,0.09999999999999998
8722,-8.0,0.09999999999999998
8723,-7.0,0.09999999999999998
8724,1.0,0.09999999999999998
8725,-11.0,0.09999999999999998
8726,4.0,0.09999999999999998
8727,-4.0,0.09999999999999998
8728,-14.0,0.09999999999999998
8729,-6.0,0.09999999999999998
8730,-12.0,0.09999999999999998
8731,-7.0,0.09999999999999998
8732,-13.0,0.09999999999999998
8733,-16.0,0.09999999999999998
8734,6.0,0.09999999999999998
8735,-5.0,0.09999999999999998
8736,-2.0,0.09999999999999998
8737,1.0,0.09999999999999998
8738,1.0,0.09999999999999998
8739,1.0,0.09999999999999998
8740,-1.0,0.09999999999999998
8741,-1.0,0.09999999999999998
8742,-4.0,0.09999999999999998
8743,-2.0,0.09999999999999998
8744,-9.0,0.09999999999999998
8745,4.0,0.09999999999999998
8746,-10.0,0.09999999999999998
8747,-10.0,0.09999999999999998
8748,-7.0,0.09999999999999998
8749,-16.0,0.09999999999999998
8750,3.0,0.09999999999999998
8751,3.0,0.09999999999999998
8752,-9.0,0.09999999999999998
8753,-1.0,0.09999999999999998
8754,-1.0,0.09999999999999998
8755,-2.0,0.09999999999999998
8756,-10.0,0.09999999999999998
8757,-8.0,0.09999999999999998
8758,-5.0,0.09999999999999998
8759,1.0,0.09999999999999998
8760,-5.0,0.09999999999999998
8761,-5.0,0.09999999999999998
8762,-3.0,0.09999999999999998
8763,5.0,0.09999999999999998
8764,-5.0,0.09999999999999998
8765,-5.0,0.09999999999999998
8766,-1.0,0.09999999999999998
8767,1.0,0.09999999999999998
8768,-9.0,0.09999999999999998
8769,-10.0,0.09999999999999998
8770,-9.0,0.09999999999999998
8771,6.0,0.09999999999999998
8772,-5.0,0.09999999999999998
8773,-9.0,0.09999999999999998
8774,-9.0,0.09999999999999998
8775,3.0,0.09999999999999998
8776,1.0,0.09999999999999998
8777,-7.0,0.09999999999999998
8778,-8.0,0.09999999999999998
8779,-4.0,0.09999999999999998
8780,-1.0,0.09999999999999998
8781,-3.0,0.09999999999999998
8782,-1.0,0.09999999999999998
8783,-2.0,0.09999999999999998
8784,-9.0,0.09999999999999998
8785,-6.0,0.09999999999999998
8786,-1.0,0.09999999999999998
8787,-11.0,0.09999999999999998
8788,-6.0,0.09999999999999998
8789,-6.0,0.09999999999999998
8790,-9.0,0.09999999999999998
8791,-7.0,0.09999999999999998
8792,3.0,0.09999999999999998
8793,-14.0,0.09999999999999998
8794,8.0,0.09999999999999998
8795,2.0,0.09999999999999998
8796,-6.0,0.09999999999999998
8797,-14.0,0.09999999999999998
8798,-2.0,0.09999999999999998
8799,-6.0,0.09999999999999998
8800,-11.0,0.09999999999999998
8801,-3.0,0.09999999999999998
8802,-11.0,0.09999999999999998
8803,-6.0,0.09999999999999998
8804,-8.0,0.09999999999999998
8805,-11.0,0.09999999999999998
8806,-3.0,0.09999999999999998
8807,3.0,0.09999999999999998
8808,1.0,0.09999999999999998
8809,-6.0,0.09999999999999998
8810,2.0,0.09999999999999998
8811,-5.0,0.09999999999999998
8812,1.0,0.09999999999999998
8813,-10.0,0.09999999999999998
8814,1.0,0.09999999999999998
8815,3.0,0.09999999999999998
8816,-2.0,0.09999999999999998
8817,-5.0,0.09999999999999998
8818,-7.0,0.09999999999999998
8819,-8.0,0.09999999999999998
8820,1.0,0.09999999999999998
8821,-6.0,0.09999999999999998
8822,-5.0,0.09999999999999998
8823,-5.0,0.09999999999999998
8824,-11.0,0.09999999999999998
8825,6.0,0.09999999999999998
8826,3.0,0.09999999999999998
8827,-3.0,0.09999999999999998
8828,-3.0,0.09999999999999998
8829,-2.0,0.09999999999999998
8830,-7.0,0.09999999999999998
8831,-19.0,0.09999999999999998
8832,-3.0,0.09999999999999998
8833,-1.0,0.09999999999999998
8834,-4.0,0.09999999999999998
8835,-10.0,0.09999999999999998
8836,-7.0,0.09999999999999998
8837,-11.0,0.09999999999999998
8838,-1.0,0.09999999999999998
8839,-4.0,0.09999999999999998
8840,7.0,0.09999999999999998
8841,-8.0,0.09999999999999998
8842,-4.0,0.09999999999999998
8843,-6.0,0.09999999999999998
8844,-4.0,0.09999999999999998
8845,-6.0,0.09999999999999998
8846,-4.0,0.09999999999999998
8847,-1.0,0.09999999999999998
8848,1.0,0.09999999999999998
8849,-2.0,0.09999999999999998
8850,-5.0,0.09999999999999998
8851,-1.0,0.09999999999999998
8852,6.0,0.09999999999999998
8853,1.0,0.09999999999999998
8854,-4.0,0.09999999999999998
8855,-12.0,0.09999999999999998
8856,-6.0,0.09999999999999998
8857,-8.0,0.09999999999999998
8858,-6.0,0.09999999999999998
8859,2.0,0.09999999999999998
8860,-11.0,0.09999999999999998
8861,-10.0,0.09999999999999998
8862,-9.0,0.09999999999999998
8863,-10.0,0.09999999999999998
8864,-8.0,0.09999999999999998
8865,-8.0,0.09999999999999998
8866,-2.0,0.09999999999999998
8867,-5.0,0.09999999999999998
8868,-7.0,0.09999999999999998
8869,-6.0,0.09999999999999998
8870,10.0,0.09999999999999998
8871,-10.0,0.09999999999999998
8872,9.0,0.09999999999999998
8873,-4.0,0.09999999999999998
8874,-5.0,0.09999999999999998
8875,3.0,0.09999999999999998
8876,-15.0,0.09999999999999998
8877,-10.0,0.09999999999999998
8878,-1.0,0.09999999999999998
8879,-8.0,0.09999999999999998
8880,-13.0,0.09999999999999998
8881,-3.0,0.09999999999999998
8882,-9.0,0.09999999999999998
8883,-1.0,0.09999999999999998
8884,-10.0,0.09999999999999998
8885,2.0,0.09999999999999998
8886,-10.0,0.09999999999999998
8887,1.0,0.09999999999999998
8888,3.0,0.09999999999999998
8889,-5.0,0.09999999999999998
8890,-10.0,0.09999999999999998
8891,-1.0,0.09999999999999998
8892,-6.0,0.09999999999999998
8893,-11.0,0.09999999999999998
8894,-7.0,0.09999999999999998
8895,-4.0,0.09999999999999998
8896,-1.0,0.09999999999999998
8897,1.0,0.09999999999999998
8898,2.0,0.09999999999999998
8899,-1.0,0.09999999999999998
8900,-3.0,0.09999999999999998
8901,-8.0,0.09999999999999998
8902,-8.0,0.09999999999999998
8903,-9.0,0.09999999999999998
8904,3.0,0.09999999999999998
8905,-4.0,0.09999999999999998
8906,-6.0,0.09999999999999998
8907,-7.0,0.09999999999999998
8908,-1.0,0.09999999999999998
8909,3.0,0.09999999999999998
8910,6.0,0.09999999999999998
8911,-7.0,0.09999999999999998
8912,-7.0,0.09999999999999998
8913,3.0,0.09999999999999998
8914,3.0,0.09999999999999998
8915,-1.0,0.09999999999999998
8916,-1.0,0.09999999999999998
8917,1.0,0.09999999999999998
8918,3.0,0.09999999999999998
8919,-1.0,0.09999999999999998
8920,-1.0,0.09999999999999998
8921,11.0,0.09999999999999998
8922,-12.0,0.09999999999999998
8923,2.0,0.09999999999999998
8924,-7.0,0.09999999999999998
8925,-3.0,0.09999999999999998
8926,7.0,0.09999999999999998
8927,-4.0,0.09999999999999998
8928,9.0,0.09999999999999998
8929,-6.0,0.09999999999999998
8930,5.0,0.09999999999999998
8931,-4.0,0.09999999999999998
8932,2.0,0.09999999999999998
8933,-2.0,0.09999999999999998
8934,-8.0,0.09999999999999998
8935,-2.0,0.09999999999999998
8936,1.0,0.09999999999999998
8937,-7.0,0.09999999999999998
8938,-3.0,0.09999999999999998
8939,4.0,0.09999999999999998
8940,-6.0,0.09999999999999998
8941,1.0,0.09999999999999998
8942,6.0,0.09999999999999998
8943,-1.0,0.09999999999999998
8944,-8.0,0.09999999999999998
8945,-5.0,0.09999999999999998
8946,8.0,0.09999999999999998
8947,-8.0,0.09999999999999998
8948,4.0,0.09999999999999998
8949,4.0,0.09999999999999998
8950,-4.0,0.09999999999999998
8951,-5.0,0.09999999999999998
8952,-8.0,0.09999999999999998
8953,-9.0,0.09999999999999998
8954,-10.0,0.09999999999999998
8955,1.0,0.09999999999999998
8956,1.0,0.09999999999999998
8957,5.0,0.09999999999999998
8958,-6.0,0.09999999999999998
8959,-4.0,0.09999999999999998
8960,-7.0,0.09999999999999998
8961,-4.0,0.09999999999999998
8962,-4.0,0.09999999999999998
8963,-6.0,0.09999999999999998
8964,-6.0,0.09999999999999998
8965,-13.0,0.09999999999999998
8966,-7.0,0.09999999999999998
8967,-5.0,0.09999999999999998
8968,-12.0,0.09999999999999998
8969,-4.0,0.09999999999999998
8970,6.0,0.09999999999999998
8971,4.0,0.09999999999999998
8972,-3.0,0.09999999999999998
8973,4.0,0.09999999999999998
8974,-7.0,0.09999999999999998
8975,-16.0,0.09999999999999998
8976,4.0,0.09999999999999998
8977,-2.0,0.09999999999999998
8978,1.0,0.09999999999999998
8979,-3.0,0.09999999999999998
8980,-4.0,0.09999999999999998
8981,-3.0,0.09999999999999998
8982,-8.0,0.09999999999999998
8983,-4.0,0.09999999999999998
8984,-2.0,0.09999999999999998
8985,4.0,0.09999999999999998
8986,8.0,0.09999999999999998
8987,-3.0,0.09999999999999998
8988,7.0,0.09999999999999998
8989,8.0,0.09999999999999998
8990,-13.0,0.09999999999999998
8991,6.0,0.09999999999999998
8992,-12.0,0.09999999999999998
8993,-8.0,0.09999999999999998
8994,5.0,0.09999999999999998
8995,-1.0,0.09999999999999998
8996,-13.0,0.09999999999999998
8997,1.0,0.09999999999999998
8998,2.0,0.09999999999999998
8999,-7.0,0.09999999999999998
9000,-12.0,0.09999999999999998
9001,6.0,0.09999999999999998
9002,-4.0,0.09999999999999998
9003,-4.0,0.09999999999999998
9004,-14.0,0.09999999999999998
9005,-6.0,0.09999999999999998
9006,-9.0,0.09999999999999998
9007,-1.0,0.09999999999999998
9008,-1.0,0.09999999999999998
9009,-8.0,0.09999999999999998
9010,-4.0,0.09999999999999998
9011,-4.0,0.09999999999999998
9012,-12.0,0.09999999999999998
9013,-14.0,0.09999999999999998
9014,1.0,0.09999999999999998
9015,13.0,0.09999999999999998
9016,-4.0,0.09999999999999998
9017,-3.0,0.09999999999999998
9018,-9.0,0.09999999999999998
9019,-1.0,0.09999999999999998
9020,-4.0,0.09999999999999998
9021,-5.0,0.09999999999999998
9022,-1.0,0.09999999999999998
9023,4.0,0.09999999999999998
9024,-6.0,0.09999999999999998
9025,-6.0,0.09999999999999998
9026,-3.0,0.09999999999999998
9027,-10.0,0.09999999999999998
9028,-5.0,0.09999999999999998
9029,-1.0,0.09999999999999998
9030,-6.0,0.09999999999999998
9031,1.0,0.09999999999999998
9032,-3.0,0.09999999999999998
9033,-10.0,0.09999999999999998
9034,-3.0,0.09999999999999998
9035,-8.0,0.09999999999999998
9036,-5.0,0.09999999999999998
9037,-1.0,0.09999999999999998
9038,5.0,0.09999999999999998
9039,-1.0,0.09999999999999998
9040,2.0,0.09999999999999998
9041,-1.0,0.09999999999999998
9042,-12.0,0.09999999999999998
9043,11.0,0.09999999999999998
9044,6.0,0.09999999999999998
9045,-11.0,0.09999999999999998
9046,-2.0,0.09999999999999998
9047,-3.0,0.09999999999999998
9048,-7.0,0.09999999999999998
9049,9.0,0.09999999999999998
9050,-3.0,0.09999999999999998
9051,-12.0,0.09999999999999998
9052,-3.0,0.09999999999999998
9053,-3.0,0.09999999999999998
9054,-15.0,0.09999999999999998
9055,-3.0,0.09999999999999998
9056,-7.0,0.09999999999999998
9057,-1.0,0.09999999999999998
9058,-10.0,0.09999999999999998
9059,-1.0,0.09999999999999998
9060,1.0,0.09999999999999998
9061,-5.0,0.09999999999999998
9062,-3.0,0.09999999999999998
9063,-15.0,0.09999999999999998
9064,-11.0,0.09999999999999998
9065,-8.0,0.09999999999999998
9066,-11.0,0.09999999999999998
9067,9.0,0.09999999999999998
9068,-5.0,0.09999999999999998
9069,-5.0,0.09999999999999998
9070,-9.0,0.09999999999999998
9071,-8.0,0.09999999999999998
9072,-9.0,0.09999999999999998
9073,-6.0,0.09999999999999998
9074,-4.0,0.09999999999999998
9075,4.0,0.09999999999999998
9076,5.0,0.09999999999999998
9077,-8.0,0.09999999999999998
9078,-13.0,0.09999999999999998
9079,-3.0,0.09999999999999998
9080,-7.0,0.09999999999999998
9081,3.0,0.09999999999999998
9082,1.0,0.09999999999999998
9083,1.0,0.09999999999999998
9084,-13.0,0.09999999999999998
9085,-16.0,0.09999999999999998
9086,-7.0,0.09999999999999998
9087,-8.0,0.09999999999999998
9088,1.0,0.09999999999999998
9089,-6.0,0.09999999999999998
9090,-7.0,0.09999999999999998
9091,-10.0,0.09999999999999998
9092,2.0,0.09999999999999998
9093,3.0,0.09999999999999998
9094,6.0,0.09999999999999998
9095,-1.0,0.09999999999999998
9096,-15.0,0.09999999999999998
9097,-13.0,0.09999999999999998
9098,-10.0,0.09999999999999998
9099,-1.0,0.09999999999999998
9100,2.0,0.09999999999999998
9101,-17.0,0.09999999999999998
9102,1.0,0.09999999999999998
9103,-10.0,0.09999999999999998
9104,8.0,0.09999999999999998
9105,-10.0,0.09999999999999998
9106,7.0,0.09999999999999998
9107,-10.0,0.09999999999999998
9108,-2.0,0.09999999999999998
9109,4.0,0.09999999999999998
9110,1.0,0.09999999999999998
9111,-2.0,0.09999999999999998
9112,6.0,0.09999999999999998
9113,-13.0,0.09999999999999998
9114,-6.0,0.09999999999999998
9115,-4.0,0.09999999999999998
9116,-11.0,0.09999999999999998
9117,4.0,0.09999999999999998
9118,2.0,0.09999999999999998
9119,-5.0,0.09999999999999998
9120,-1.0,0.09999999999999998
9121,1.0,0.09999999999999998
9122,-1.0,0.09999999999999998
9123,-10.0,0.09999999999999998
9124,-9.0,0.09999999999999998
9125,-1.0,0.09999999999999998
9126,-12.0,0.09999999999999998
9127,-1.0,0.09999999999999998
9128,-1.0,0.09999999999999998
9129,-8.0,0.09999999999999998
9130,-5.0,0.09999999999999998
9131,-8.0,0.09999999999999998
9132,3.0,0.09999999999999998
9133,-8.0,0.09999999999999998
9134,-10.0,0.09999999999999998
9135,9.0,0.09999999999999998
9136,-9.0,0.09999999999999998
9137,5.0,0.09999999999999998
9138,-5.0,0.09999999999999998
9139,-6.0,0.09999999999999998
9140,-4.0,0.09999999999999998
9141,-6.0,0.09999999999999998
9142,-13.0,0.09999999999999998
9143,2.0,0.09999999999999998
9144,-7.0,0.09999999999999998
9145,2.0,0.09999999999999998
9146,-12.0,0.09999999999999998
9147,-4.0,0.09999999999999998
9148,6.0,0.09999999999999998
9149,-3.0,0.09999999999999998
9150,6.0,0.09999999999999998
9151,1.0,0.09999999999999998
9152,-5.0,0.09999999999999998
9153,-10.0,0.09999999999999998
9154,-2.0,0.09999999999999998
9155,-1.0,0.09999999999999998
9156,2.0,0.09999999999999998
9157,-8.0,0.09999999999999998
9158,3.0,0.09999999999999998
9159,-6.0,0.09999999999999998
9160,-2.0,0.09999999999999998
9161,-1.0,0.09999999999999998
9162,7.0,0.09999999999999998
9163,-15.0,0.09999999999999998
9164,5.0,0.09999999999999998
9165,-10.0,0.09999999999999998
9166,-11.0,0.09999999999999998
9167,-5.0,0.09999999999999998
9168,-3.0,0.09999999999999998
9169,-5.0,0.09999999999999998
9170,-10.0,0.09999999999999998
9171,-7.0,0.09999999999999998
9172,-2.0,0.09999999999999998
9173,-7.0,0.09999999999999998
9174,-1.0,0.09999999999999998
9175,9.0,0.09999999999999998
9176,-1.0,0.09999999999999998
9177,-5.0,0.09999999999999998
9178,-5.0,0.09999999999999998
9179,-3.0,0.09999999999999998
9180,-11.0,0.09999999999999998
9181,-14.0,0.09999999999999998
9182,-4.0,0.09999999999999998
9183,1.0,0.09999999999999998
9184,-9.0,0.09999999999999998
9185,-5.0,0.09999999999999998
9186,-3.0,0.09999999999999998
9187,-6.0,0.09999999999999998
9188,-10.0,0.09999999999999998
9189,-3.0,0.09999999999999998
9190,2.0,0.09999999999999998
9191,-14.0,0.09999999999999998
9192,-10.0,0.09999999999999998
9193,-9.0,0.09999999999999998
9194,-5.0,0.09999999999999998
9195,-4.0,0.09999999999999998
9196,-1.0,0.09999999999999998
9197,-7.0,0.09999999999999998
9198,8.0,0.09999999999999998
9199,-10.0,0.09999999999999998
9200,-10.0,0.09999999999999998
9201,-2.0,0.09999999999999998
9202,-3.0,0.09999999999999998
9203,-7.0,0.09999999999999998
9204,10.0,0.09999999999999998
9205,1.0,0.09999999999999998
9206,-10.0,0.09999999999999998
9207,8.0,0.09999999999999998
9208,3.0,0.09999999999999998
9209,10.0,0.09999999999999998
9210,-2.0,0.09999999999999998
9211,-2.0,0.09999999999999998
9212,2.0,0.09999999999999998
9213,-4.0,0.09999999999999998
9214,-3.0,0.09999999999999998
9215,-9.0,0.09999999999999998
9216,-9.0,0.09999999999999998
9217,1.0,0.09999999999999998
9218,8.0,0.09999999999999998
9219,-2.0,0.09999999999999998
9220,-4.0,0.09999999999999998
9221,2.0,0.09999999999999998
9222,-8.0,0.09999999999999998
9223,1.0,0.09999999999999998
9224,-4.0,0.09999999999999998
9225,-10.0,0.09999999999999998
9226,-10.0,0.09999999999999998
9227,5.0,0.09999999999999998
9228,-1.0,0.09999999999999998
9229,-3.0,0.09999999999999998
9230,7.0,0.09999999999999998
9231,-4.0,0.09999999999999998
9232,8.0,0.09999999999999998
9233,2.0,0.09999999999999998
9234,-1.0,0.09999999999999998
9235,-9.0,0.09999999999999998
9236,7.0,0.09999999999999998
9237,-3.0,0.09999999999999998
9238,-8.0,0.09999999999999998
9239,-15.0,0.09999999999999998
9240,-9.0,0.09999999999999998
9241,-6.0,0.09999999999999998
9242,-9.0,0.09999999999999998
9243,3.0,0.09999999999999998
9244,-10.0,0.09999999999999998
9245,-3.0,0.09999999999999998
9246,4.0,0.09999999999999998
9247,-1.0,0.09999999999999998
9248,-8.0,0.09999999999999998
9249,-8.0,0.09999999999999998
9250,-3.0,0.09999999999999998
9251,-11.0,0.09999999999999998
9252,1.0,0.09999999999999998
9253,10.0,0.09999999999999998
9254,-6.0,0.09999999999999998
9255,-4.0,0.09999999999999998
9256,-7.0,0.09999999999999998
9257,-9.0,0.09999999999999998
9258,4.0,0.09999999999999998
9259,3.0,0.09999999999999998
9260,-7.0,0.09999999999999998
9261,-14.0,0.09999999999999998
9262,-10.0,0.09999999999999998
9263,-8.0,0.09999999999999998
9264,7.0,0.09999999999999998
9265,-12.0,0.09999999999999998
9266,-14.0,0.09999999999999998
9267,-7.0,0.09999999999999998
9268,-9.0,0.09999999999999998
9269,-1.0,0.09999999999999998
9270,-7.0,0.09999999999999998
9271,3.0,0.09999999999999998
9272,-1.0,0.09999999999999998
